line_name,start_stop,end_stop,bounds,distance,station_name,station_coords,station_sequence
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,大风山,"110.287766,25.2078",3
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,十一中学,"110.287262,25.218134",4
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,平山,"110.292038,25.229727",5
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,瓦窑口,"110.292465,25.236076",6
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,南溪医院,"110.287193,25.245005",7
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,桂青路,"110.28405,25.254141",8
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,桂林站,"110.284248,25.262171",9
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,南门桥南,"110.286758,25.267309",10
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,阳桥,"110.292793,25.2726",11
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,十字街,"110.295349,25.277081",12
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,乐群路口,"110.296242,25.279869",13
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,凤北路口,"110.298599,25.285686",14
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,北极广场,"110.300163,25.300993",15
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,商贸城,"110.30098,25.305161",16
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,新建路口,"110.303131,25.314388",17
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,芳华路口,"110.304749,25.318485",18
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,桂林北站路口,"110.307114,25.326622",19
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,桂北客运站,"110.309448,25.328316",20
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,定江镇,"110.306343,25.333397",21
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,八里一路口,"110.305946,25.337479",22
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,八里五路,"110.310516,25.346462",23
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,八里五路东,"110.317696,25.345222",24
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,春江路,"110.318275,25.330132",25
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,站前路东,"110.321724,25.326632",26
K99路(汽车客运南站--滨北车场),汽车客运南站,滨北车场,"110.282196,25.194979;110.326561,25.346567",23.72893,滨北车场,"110.326561,25.325964",27
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,和平村,"110.321281,25.241909",1
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,穿山东路尾,"110.318352,25.242174",2
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,穿山东路中,"110.313873,25.246914",3
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,五里店路毅峰南路口,"110.315399,25.248863",4
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,五里店路,"110.318451,25.249041",5
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,骖鸾路中,"110.318909,25.250223",6
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,高新区,"110.317413,25.252199",7
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,空明路,"110.313278,25.252167",8
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,体育中心,"110.310768,25.253954",9
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,毅峰路口,"110.310486,25.255564",10
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,辅星路口,"110.308968,25.260004",11
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,穿山桥,"110.303879,25.260069",12
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,安新小区,"110.293884,25.259991",13
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,上海路口,"110.286995,25.259827",14
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,桂林站,"110.284286,25.262266",15
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,南门桥南,"110.286842,25.267405",16
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,西城路口,"110.289909,25.270018",17
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,阳桥,"110.292763,25.272573",18
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,十字街,"110.29541,25.277254",19
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,乐群路口,"110.296288,25.280008",20
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,凤北路口,"110.298676,25.28583",21
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,东镇路,"110.298615,25.289297",22
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,观音阁,"110.298332,25.295769",23
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,北极广场,"110.300171,25.301094",24
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,商贸城,"110.301003,25.305246",25
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,群众路口,"110.301765,25.308771",26
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,新建路口,"110.303154,25.314508",27
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,芳华路口,"110.304886,25.31867",28
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,桂林北站路口,"110.307114,25.326672",29
100路(和平村--桂林北站),和平村,桂林北站,"110.284035,25.240711;110.321281,25.330793",15.82742,桂林北站,"110.303238,25.329285",30
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,汽车站,"111.159286,25.49423",1
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,观澜购物公园,"111.157776,25.489111",2
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,体育场,"111.156479,25.486858",3
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,民族小学,"111.15609,25.484003",4
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,县政务服务中心,"111.165459,25.479362",5
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,红旗中学,"111.169502,25.480511",6
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,县公安局,"111.16803,25.482645",7
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,县人民法院,"111.16729,25.485655",8
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,桂林银行,"111.166115,25.489662",9
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,灌阳镇卫生院,"111.162292,25.495802",10
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,瑶乡小镇,"111.157829,25.499075",11
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,大修厂,"111.156784,25.496506",12
灌阳101路(汽车站--汽车站),汽车站,汽车站,"111.154922,25.479214;111.169579,25.500013",6.51928,汽车站,"111.159256,25.494263",13
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,火车南站,"111.04121,25.952353",1
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,火车站,"111.044937,25.954409",2
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,车站市场,"111.045654,25.953228",3
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,五金公司,"111.046753,25.951029",4
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,盐业公司,"111.047737,25.949545",5
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,光明小学,"111.048683,25.946589",6
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,招呼站,"111.048035,25.943754",7
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,城西大道路口,"111.046959,25.941193",8
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,半边街停车场,"111.048111,25.938307",9
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,半边街,"111.050659,25.936935",10
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,自来水公司,"111.057549,25.933998",11
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,城关完小分校,"111.059532,25.933329",12
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,全州高中,"111.061279,25.932682",13
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,综合大市场,"111.064552,25.931202",14
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,城关完小,"111.067688,25.929735",15
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,建设银行,"111.070374,25.928862",16
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,武装部,"111.073143,25.928785",17
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,中医院,"111.075592,25.931059",18
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,北门圆盘,"111.07592,25.933725",19
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,邮政局,"111.076317,25.935673",20
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,招呼站,"111.077118,25.938841",21
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,玉龙花园,"111.07695,25.940174",22
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,公路所,"111.07637,25.945139",23
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,法院,"111.077583,25.94747",24
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,新区路口,"111.078751,25.949209",25
全州102路(火车南站--新区广场),火车南站,新区广场,"111.041016,25.928732;111.086017,25.954550",9.35421,新区广场,"111.086017,25.948998",26
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,飞机坪,"111.009491,25.939945",1
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,招呼站,"111.013855,25.940474",2
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,招呼站(诚信双语幼儿园),"111.018158,25.941011",3
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,工业园区路口,"111.019569,25.941168",4
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,丰源铁合金厂,"111.025818,25.940903",5
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,天湖水电站宿舍区,"111.030647,25.939487",6
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,玻璃厂路口,"111.035454,25.939093",7
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,柘桥完小,"111.039146,25.938786",8
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,飞鸾桥路口,"111.046814,25.939232",9
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,半边街停车场,"111.048119,25.93829",10
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,半边街,"111.050697,25.936928",11
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,自来水公司,"111.057266,25.934067",12
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,全州高中,"111.061317,25.932669",13
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,综合大市场,"111.064598,25.931185",14
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,城关完小,"111.067688,25.929739",15
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,建设银行,"111.070366,25.928862",16
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,武装部,"111.073242,25.928776",17
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,中医院,"111.075623,25.931154",18
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,北门圆盘,"111.07592,25.933706",19
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,粟家渡,"111.083839,25.932062",20
全州103路(飞机坪--雷公岭公园),飞机坪,雷公岭公园,"111.009491,25.928732;111.087384,25.941229",8.76407,雷公岭公园,"111.087342,25.930606",21
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,燕山路口,"110.176651,25.064388",1
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,唐家村,"110.166176,25.07616",2
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,新寨村,"110.158928,25.082283",3
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,江岸村,"110.153778,25.08602",4
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,上头元村,"110.148888,25.088387",5
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,文田村,"110.143623,25.092218",6
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,大岭脚村,"110.139946,25.094339",7
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,岩岭村,"110.138496,25.096952",8
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,五龙村,"110.136749,25.103693",9
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,东村,"110.134361,25.116932",10
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,土桥村,"110.134621,25.121243",11
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,北岸村,"110.134949,25.125578",12
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,埠塘村,"110.134254,25.135733",13
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,东畔村,"110.128906,25.151217",14
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,绕江村,"110.129242,25.154955",15
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,四塘联中,"110.129547,25.159941",16
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,四塘镇市场,"110.130379,25.161909",17
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,横山车站(四塘),"110.132637,25.165096",18
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,大銮尾村,"110.135155,25.167925",19
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,四塘供电所,"110.138046,25.172468",20
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,横山村,"110.140739,25.175859",21
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,自信路口,"110.155975,25.18829",22
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,油塘尾村,"110.152229,25.192942",23
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,香槟小镇,"110.167877,25.210793",24
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,临桂三中,"110.177483,25.21859",25
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,致和路中,"110.175911,25.219887",26
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,致和路口,"110.173088,25.2229",27
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,西城南路北(花生唐),"110.174507,25.228506",28
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,万福路西(花样年),"110.176727,25.2304",29
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,岭上村,"110.183273,25.227062",30
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,西城医院路口,"110.185928,25.225773",31
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,人民路尾,"110.189796,25.225447",32
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,人民路南,"110.19146,25.228378",33
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,人民路中,"110.194199,25.23315",34
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,二附医院,"110.197563,25.237213",35
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,人民路市场,"110.201401,25.240114",36
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,临政路口,"110.203728,25.24267",37
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,人民路,"110.20665,25.245869",38
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,金山广场,"110.205803,25.247057",39
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,世纪东路,"110.198959,25.247734",40
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,世纪东路环湖路口,"110.193047,25.248106",41
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,世纪东路中,"110.185608,25.248575",42
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,世纪东路西,"110.181007,25.248934",43
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,西城北路南,"110.178192,25.250465",44
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,西城北路,"110.178619,25.257162",45
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,西城北路北,"110.178886,25.260847",46
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,碧园机场路口,"110.180016,25.263962",47
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,沙塘大圆盘,"110.186684,25.263954",48
106路(燕山路口--彰泰新城),燕山路口,彰泰新城,"110.128433,25.064388;110.207581,25.264421",34.6481,彰泰新城,"110.194397,25.264421",49
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,五通客运站,"110.073494,25.377636",1
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,五通政务中心,"110.07296,25.374714",2
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,五通卫生院,"110.072594,25.373156",3
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,茶场路口,"110.092384,25.364214",4
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,潭下路口,"110.103638,25.357765",5
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,石门塘,"110.104767,25.357166",6
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,西山路口,"110.109177,25.352974",7
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,四海园林,"110.117584,25.340023",8
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,杨梅湾,"110.120728,25.331425",9
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,马鞍村,"110.127197,25.329618",10
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,向东村,"110.130013,25.322214",11
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,凤凰陵园,"110.130196,25.317726",12
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,大砖厂,"110.136162,25.313875",13
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,凤凰村,"110.143028,25.312309",14
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,白田村,"110.149117,25.308512",15
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,黄塘村,"110.162231,25.299362",16
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,幸福家园,"110.167542,25.295292",17
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,庙岭镇,"110.185966,25.283379",18
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,庙头街,"110.186836,25.279219",19
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,庙岭市场,"110.188255,25.275127",20
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,沙塘,"110.190865,25.26786",21
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,榕山路口,"110.205482,25.258356",22
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,榕山路中,"110.206291,25.254389",23
108路(五通客运站--琴潭汽车客运站),五通客运站,琴潭汽车客运站,"110.072571,25.246376;110.270462,25.377636",30.32842,金山广场北口,"110.207092,25.247778",24
